<DATE>	<TIME>	<TIME_MSC>	<BID>	<ASK>	<LAST>	<VOLUME>	<VOLUME_REAL>	<FLAGS>	<SPREAD>
2026.05.12	22:24:42.557	1778624682557	4703.49	4703.77		0	0	134	28
2026.05.12	22:24:42.675	1778624682675	4703.41	4703.69		0	0	134	28
2026.05.12	22:24:42.912	1778624682912	4703.36	4703.64		0	0	134	28
2026.05.12	22:24:43.030	1778624683030	4703.38	4703.66		0	0	134	28
2026.05.12	22:24:43.148	1778624683148	4703.42	4703.70		0	0	134	28
2026.05.12	22:24:43.267	1778624683267	4703.49	4703.77		0	0	134	28
2026.05.12	22:24:43.384	1778624683384	4703.48	4703.76		0	0	134	28
2026.05.12	22:24:43.503	1778624683503	4703.44	4703.72		0	0	134	28
2026.05.12	22:24:43.740	1778624683740	4703.40	4703.68		0	0	134	28
2026.05.12	22:24:44.096	1778624684096	4703.42	4703.70		0	0	134	28
2026.05.12	22:24:44.569	1778624684569	4703.41	4703.69		0	0	134	28
2026.05.12	22:24:45.279	1778624685279	4703.44	4703.72		0	0	134	28
2026.05.12	22:24:45.396	1778624685396	4703.39	4703.67		0	0	134	28
2026.05.12	22:24:45.515	1778624685515	4703.43	4703.71		0	0	134	28
2026.05.12	22:24:45.870	1778624685870	4703.42	4703.70		0	0	134	28
2026.05.12	22:24:45.989	1778624685989	4703.50	4703.78		0	0	134	28
2026.05.12	22:24:46.225	1778624686225	4703.46	4703.74		0	0	134	28
2026.05.12	22:24:46.250	1778624686250	4703.44	4703.73		0	0	134	29
2026.05.12	22:24:46.300	1778624686300	4703.45	4703.73		0	0	130	28
2026.05.12	22:24:46.313	1778624686313	4703.47	4703.75		0	0	134	28
2026.05.12	22:24:46.346	1778624686346	4703.53	4703.81		0	0	134	28
2026.05.12	22:24:46.816	1778624686816	4703.45	4703.73		0	0	134	28
2026.05.12	22:24:47.053	1778624687053	4703.55	4703.83		0	0	134	28
2026.05.12	22:24:47.171	1778624687171	4703.34	4703.65		0	0	134	31
2026.05.12	22:24:47.290	1778624687290	4703.35	4703.63		0	0	134	28
2026.05.12	22:24:47.409	1778624687409	4703.27	4703.56		0	0	134	29
2026.05.12	22:24:47.550	1778624687550	4703.24	4703.52		0	0	134	28
2026.05.12	22:24:47.646	1778624687646	4703.20	4703.47		0	0	134	27
2026.05.12	22:24:47.882	1778624687882	4703.21	4703.49		0	0	134	28
2026.05.12	22:24:48.236	1778624688236	4703.28	4703.56		0	0	134	28
2026.05.12	22:24:48.589	1778624688589	4703.25	4703.53		0	0	134	28
2026.05.12	22:24:48.828	1778624688828	4703.22	4703.50		0	0	134	28
2026.05.12	22:24:49.420	1778624689420	4703.21	4703.49		0	0	134	28
2026.05.12	22:24:50.366	1778624690366	4703.20	4703.48		0	0	134	28
2026.05.12	22:24:50.483	1778624690483	4703.19	4703.47		0	0	134	28
2026.05.12	22:24:50.703	1778624690703	4702.90	4703.21		0	0	134	31
2026.05.12	22:24:50.705	1778624690705	4702.89	4703.19		0	0	134	30
2026.05.12	22:24:50.722	1778624690722	4702.95	4703.25		0	0	134	30
2026.05.12	22:24:50.839	1778624690839	4702.90	4703.18		0	0	134	28
2026.05.12	22:24:50.957	1778624690957	4702.83	4703.11		0	0	134	28
2026.05.12	22:24:51.076	1778624691076	4702.86	4703.14		0	0	134	28
2026.05.12	22:24:51.195	1778624691195	4702.96	4703.24		0	0	134	28
2026.05.12	22:24:51.312	1778624691312	4702.95	4703.22		0	0	134	27
2026.05.12	22:24:51.432	1778624691432	4702.95	4703.24		0	0	4	29
2026.05.12	22:24:51.551	1778624691551	4703.05	4703.34		0	0	134	29
2026.05.12	22:24:51.621	1778624691621	4702.80	4703.11		0	0	134	31
2026.05.12	22:24:51.622	1778624691622	4702.79	4703.11		0	0	130	32
2026.05.12	22:24:51.623	1778624691623	4702.77	4703.07		0	0	134	30
2026.05.12	22:24:51.634	1778624691634	4702.79	4703.10		0	0	134	31
2026.05.12	22:24:51.638	1778624691638	4702.79	4703.11		0	0	4	32
2026.05.12	22:24:51.665	1778624691665	4702.78	4703.11		0	0	130	33
2026.05.12	22:24:51.668	1778624691668	4702.89	4703.22		0	0	134	33
2026.05.12	22:24:51.737	1778624691737	4702.88	4703.21		0	0	134	33
2026.05.12	22:24:51.747	1778624691747	4702.88	4703.22		0	0	4	34
2026.05.12	22:24:51.754	1778624691754	4702.87	4703.19		0	0	134	32
2026.05.12	22:24:51.759	1778624691759	4702.88	4703.21		0	0	134	33
2026.05.12	22:24:51.786	1778624691786	4702.84	4703.17		0	0	134	33
2026.05.12	22:24:52.021	1778624692021	4702.83	4703.15		0	0	134	32
2026.05.12	22:24:52.140	1778624692140	4702.89	4703.21		0	0	134	32
2026.05.12	22:24:52.258	1778624692258	4702.83	4703.15		0	0	134	32
2026.05.12	22:24:52.612	1778624692612	4702.86	4703.14		0	0	134	28
2026.05.12	22:24:52.660	1778624692660	4702.75	4703.08		0	0	134	33
2026.05.12	22:24:52.666	1778624692666	4702.73	4703.01		0	0	134	28
2026.05.12	22:24:52.716	1778624692716	4702.73	4703.04		0	0	4	31
2026.05.12	22:24:52.731	1778624692731	4702.66	4702.97		0	0	134	31
2026.05.12	22:24:52.849	1778624692849	4702.71	4703.06		0	0	134	35
2026.05.12	22:24:52.968	1778624692968	4702.64	4702.95		0	0	134	31
2026.05.12	22:24:53.087	1778624693087	4702.68	4702.99		0	0	134	31
2026.05.12	22:24:53.211	1778624693211	4702.60	4702.93		0	0	134	33
2026.05.12	22:24:53.323	1778624693323	4702.67	4703.00		0	0	134	33
2026.05.12	22:24:53.559	1778624693559	4702.65	4702.99		0	0	134	34
2026.05.12	22:24:53.678	1778624693678	4702.69	4702.97		0	0	134	28
2026.05.12	22:24:53.914	1778624693914	4702.70	4702.98		0	0	134	28
2026.05.12	22:24:54.033	1778624694033	4702.77	4703.03		0	0	134	26
2026.05.12	22:24:54.268	1778624694268	4702.71	4702.99		0	0	134	28
2026.05.12	22:24:54.389	1778624694389	4702.72	4703.00		0	0	134	28
2026.05.12	22:24:54.742	1778624694742	4702.70	4702.98		0	0	134	28
2026.05.12	22:24:54.980	1778624694980	4702.62	4702.90		0	0	134	28
2026.05.12	22:24:55.097	1778624695097	4702.69	4702.97		0	0	134	28
2026.05.12	22:24:55.215	1778624695215	4702.69	4702.96		0	0	4	27
2026.05.12	22:24:55.336	1778624695336	4702.43	4702.71		0	0	134	28
2026.05.12	22:24:55.571	1778624695571	4702.44	4702.72		0	0	134	28
2026.05.12	22:24:55.807	1778624695807	4702.37	4702.65		0	0	134	28
2026.05.12	22:24:56.044	1778624696044	4702.38	4702.66		0	0	134	28
2026.05.12	22:24:56.270	1778624696270	4702.50	4702.83		0	0	134	33
2026.05.12	22:24:56.270	1778624696270	4702.53	4702.83		0	0	130	30
2026.05.12	22:24:56.270	1778624696270	4702.54	4702.87		0	0	134	33
2026.05.12	22:24:56.282	1778624696282	4702.67	4703.00		0	0	134	33
2026.05.12	22:24:56.398	1778624696398	4702.73	4703.01		0	0	134	28
2026.05.12	22:24:56.755	1778624696755	4702.78	4703.06		0	0	134	28
2026.05.12	22:24:57.108	1778624697108	4702.81	4703.12		0	0	134	31
2026.05.12	22:24:57.226	1778624697226	4702.75	4703.06		0	0	134	31
2026.05.12	22:24:57.324	1778624697324	4702.75	4703.07		0	0	4	32
2026.05.12	22:24:57.325	1778624697325	4702.80	4703.12		0	0	134	32
2026.05.12	22:24:57.329	1778624697329	4702.75	4703.03		0	0	134	28
2026.05.12	22:24:57.342	1778624697342	4702.74	4703.03		0	0	130	29
2026.05.12	22:24:57.345	1778624697345	4702.69	4702.98		0	0	134	29
2026.05.12	22:24:57.463	1778624697463	4702.69	4702.97		0	0	4	28
2026.05.12	22:24:58.055	1778624698055	4702.76	4703.04		0	0	134	28
2026.05.12	22:24:58.174	1778624698174	4702.77	4703.05		0	0	134	28
2026.05.12	22:24:58.290	1778624698290	4702.71	4702.99		0	0	134	28
2026.05.12	22:24:58.409	1778624698409	4702.72	4703.01		0	0	134	29
2026.05.12	22:24:58.528	1778624698528	4702.74	4703.02		0	0	134	28
2026.05.12	22:24:58.765	1778624698765	4702.72	4702.98		0	0	134	26
2026.05.12	22:24:58.886	1778624698886	4702.78	4703.06		0	0	134	28
2026.05.12	22:24:59.002	1778624699002	4702.82	4703.10		0	0	134	28
2026.05.12	22:24:59.593	1778624699593	4702.83	4703.11		0	0	134	28
2026.05.12	22:24:59.947	1778624699947	4702.82	4703.10		0	0	134	28
2026.05.12	22:25:00.301	1778624700301	4702.83	4703.11		0	0	134	28
2026.05.12	22:25:00.776	1778624700776	4702.75	4703.03		0	0	134	28
2026.05.12	22:25:00.896	1778624700896	4702.69	4703.00		0	0	134	31
2026.05.12	22:25:01.012	1778624701012	4702.67	4702.98		0	0	134	31
2026.05.12	22:25:01.132	1778624701132	4702.69	4702.99		0	0	134	30
2026.05.12	22:25:01.250	1778624701250	4702.77	4703.05		0	0	134	28
2026.05.12	22:25:01.368	1778624701368	4702.81	4703.09		0	0	134	28
2026.05.12	22:25:02.194	1778624702194	4702.82	4703.10		0	0	134	28
2026.05.12	22:25:02.314	1778624702314	4702.84	4703.10		0	0	130	26
2026.05.12	22:25:02.550	1778624702550	4702.86	4703.14		0	0	134	28
2026.05.12	22:25:02.786	1778624702786	4702.88	4703.14		0	0	130	26
2026.05.12	22:25:02.907	1778624702907	4702.91	4703.23		0	0	134	32
2026.05.12	22:25:03.025	1778624703025	4702.92	4703.23		0	0	130	31
2026.05.12	22:25:03.144	1778624703144	4702.85	4703.13		0	0	134	28
2026.05.12	22:25:03.497	1778624703497	4702.87	4703.15		0	0	134	28
2026.05.12	22:25:03.733	1778624703733	4702.88	4703.16		0	0	134	28
2026.05.12	22:25:03.851	1778624703851	4702.89	4703.17		0	0	134	28
2026.05.12	22:25:04.798	1778624704798	4702.90	4703.18		0	0	134	28
2026.05.12	22:25:04.917	1778624704917	4702.88	4703.16		0	0	134	28
2026.05.12	22:25:05.507	1778624705507	4702.90	4703.18		0	0	134	28
2026.05.12	22:25:05.745	1778624705745	4702.91	4703.19		0	0	134	28
2026.05.12	22:25:05.981	1778624705981	4702.92	4703.20		0	0	134	28
2026.05.12	22:25:06.099	1778624706099	4702.99	4703.27		0	0	134	28
2026.05.12	22:25:06.217	1778624706217	4702.86	4703.14		0	0	134	28
2026.05.12	22:25:06.336	1778624706336	4702.87	4703.14		0	0	130	27
2026.05.12	22:25:06.453	1778624706453	4702.86	4703.13		0	0	134	27
2026.05.12	22:25:06.927	1778624706927	4702.87	4703.15		0	0	134	28
2026.05.12	22:25:07.282	1778624707282	4702.86	4703.14		0	0	134	28
2026.05.12	22:25:07.400	1778624707400	4702.87	4703.15		0	0	134	28
2026.05.12	22:25:07.755	1778624707755	4702.88	4703.16		0	0	134	28
2026.05.12	22:25:07.874	1778624707874	4702.87	4703.15		0	0	134	28
2026.05.12	22:25:08.228	1778624708228	4702.88	4703.16		0	0	134	28
2026.05.12	22:25:08.584	1778624708584	4702.86	4703.14		0	0	134	28
2026.05.12	22:25:08.822	1778624708822	4702.87	4703.15		0	0	134	28
2026.05.12	22:25:08.939	1778624708939	4702.85	4703.13		0	0	134	28
2026.05.12	22:25:09.057	1778624709057	4702.76	4703.04		0	0	134	28
2026.05.12	22:25:09.174	1778624709174	4702.73	4703.01		0	0	134	28
2026.05.12	22:25:09.411	1778624709411	4702.74	4703.02		0	0	134	28
2026.05.12	22:25:09.649	1778624709649	4702.77	4703.04		0	0	134	27
2026.05.12	22:25:10.045	1778624710045	4702.61	4702.89		0	0	134	28
2026.05.12	22:25:10.104	1778624710104	4702.66	4702.94		0	0	134	28
2026.05.12	22:25:10.124	1778624710124	4702.60	4702.88		0	0	134	28
2026.05.12	22:25:10.241	1778624710241	4702.61	4702.89		0	0	134	28
2026.05.12	22:25:10.360	1778624710360	4702.62	4702.90		0	0	134	28
2026.05.12	22:25:10.642	1778624710642	4702.75	4703.07		0	0	134	32
2026.05.12	22:25:10.644	1778624710644	4702.76	4703.07		0	0	130	31
2026.05.12	22:25:10.653	1778624710653	4702.78	4703.08		0	0	134	30
2026.05.12	22:25:10.678	1778624710678	4702.76	4703.07		0	0	134	31
2026.05.12	22:25:10.683	1778624710683	4702.83	4703.11		0	0	134	28
2026.05.12	22:25:10.714	1778624710714	4702.86	4703.14		0	0	134	28
2026.05.12	22:25:10.835	1778624710835	4702.87	4703.15		0	0	134	28
2026.05.12	22:25:11.071	1778624711071	4703.05	4703.31		0	0	134	26
2026.05.12	22:25:11.304	1778624711304	4703.05	4703.33		0	0	4	28
2026.05.12	22:25:11.422	1778624711422	4703.06	4703.34		0	0	134	28
2026.05.12	22:25:11.543	1778624711543	4703.14	4703.42		0	0	134	28
2026.05.12	22:25:11.663	1778624711663	4703.19	4703.49		0	0	134	30
2026.05.12	22:25:11.699	1778624711699	4703.25	4703.57		0	0	134	32
2026.05.12	22:25:11.714	1778624711714	4703.28	4703.58		0	0	134	30
2026.05.12	22:25:11.775	1778624711775	4703.29	4703.59		0	0	134	30
2026.05.12	22:25:11.780	1778624711780	4703.27	4703.57		0	0	134	30
2026.05.12	22:25:11.897	1778624711897	4703.32	4703.62		0	0	134	30
2026.05.12	22:25:12.015	1778624712015	4703.33	4703.66		0	0	134	33
2026.05.12	22:25:12.251	1778624712251	4703.35	4703.65		0	0	134	30
2026.05.12	22:25:12.370	1778624712370	4703.36	4703.66		0	0	134	30
2026.05.12	22:25:12.667	1778624712667	4703.30	4703.62		0	0	134	32
2026.05.12	22:25:12.668	1778624712668	4703.31	4703.62		0	0	130	31
2026.05.12	22:25:12.727	1778624712727	4703.30	4703.61		0	0	134	31
2026.05.12	22:25:12.843	1778624712843	4703.38	4703.66		0	0	134	28
2026.05.12	22:25:13.198	1778624713198	4703.39	4703.67		0	0	134	28
2026.05.12	22:25:13.433	1778624713433	4703.40	4703.68		0	0	134	28
2026.05.12	22:25:13.672	1778624713672	4703.43	4703.71		0	0	134	28
2026.05.12	22:25:13.906	1778624713906	4703.44	4703.72		0	0	134	28
2026.05.12	22:25:14.381	1778624714381	4703.45	4703.73		0	0	134	28
2026.05.12	22:25:15.211	1778624715211	4703.41	4703.69		0	0	134	28
2026.05.12	22:25:15.446	1778624715446	4703.42	4703.70		0	0	134	28
2026.05.12	22:25:15.800	1778624715800	4703.41	4703.69		0	0	134	28
2026.05.12	22:25:16.036	1778624716036	4703.43	4703.68		0	0	134	25
2026.05.12	22:25:16.132	1778624716132	4703.12	4703.46		0	0	134	34
2026.05.12	22:25:16.136	1778624716136	4703.11	4703.44		0	0	134	33
2026.05.12	22:25:16.139	1778624716139	4703.14	4703.45		0	0	134	31
2026.05.12	22:25:16.140	1778624716140	4703.13	4703.39		0	0	134	26
2026.05.12	22:25:16.157	1778624716157	4703.19	4703.46		0	0	134	27
2026.05.12	22:25:16.196	1778624716196	4703.01	4703.29		0	0	134	28
2026.05.12	22:25:16.197	1778624716197	4702.97	4703.27		0	0	134	30
2026.05.12	22:25:16.200	1778624716200	4702.98	4703.32		0	0	134	34
2026.05.12	22:25:16.203	1778624716203	4702.97	4703.29		0	0	134	32
2026.05.12	22:25:16.206	1778624716206	4702.96	4703.29		0	0	130	33
2026.05.12	22:25:16.213	1778624716213	4702.98	4703.32		0	0	134	34
2026.05.12	22:25:16.213	1778624716213	4703.00	4703.30		0	0	134	30
2026.05.12	22:25:16.213	1778624716213	4703.01	4703.33		0	0	134	32
2026.05.12	22:25:16.227	1778624716227	4703.03	4703.34		0	0	134	31
2026.05.12	22:25:16.236	1778624716236	4703.03	4703.35		0	0	4	32
2026.05.12	22:25:16.241	1778624716241	4703.01	4703.34		0	0	134	33
2026.05.12	22:25:16.242	1778624716242	4703.02	4703.37		0	0	134	35
2026.05.12	22:25:16.247	1778624716247	4703.01	4703.34		0	0	134	33
2026.05.12	22:25:16.251	1778624716251	4702.99	4703.34		0	0	130	35
2026.05.12	22:25:16.252	1778624716252	4702.98	4703.32		0	0	134	34
2026.05.12	22:25:16.276	1778624716276	4702.95	4703.29		0	0	134	34
2026.05.12	22:25:16.427	1778624716427	4703.03	4703.31		0	0	134	28
2026.05.12	22:25:16.430	1778624716430	4703.01	4703.30		0	0	134	29
2026.05.12	22:25:16.447	1778624716447	4703.02	4703.30		0	0	130	28
2026.05.12	22:25:16.464	1778624716464	4703.02	4703.33		0	0	4	31
2026.05.12	22:25:16.464	1778624716464	4703.03	4703.34		0	0	134	31
2026.05.12	22:25:16.464	1778624716464	4703.04	4703.35		0	0	134	31
2026.05.12	22:25:16.465	1778624716465	4703.06	4703.38		0	0	134	32
2026.05.12	22:25:16.472	1778624716472	4703.10	4703.39		0	0	134	29
2026.05.12	22:25:16.477	1778624716477	4703.11	4703.42		0	0	134	31
2026.05.12	22:25:16.482	1778624716482	4703.11	4703.43		0	0	4	32
2026.05.12	22:25:16.485	1778624716485	4703.13	4703.44		0	0	134	31
2026.05.12	22:25:16.511	1778624716511	4703.24	4703.54		0	0	134	30
2026.05.12	22:25:16.541	1778624716541	4703.14	4703.42		0	0	134	28
2026.05.12	22:25:16.542	1778624716542	4703.17	4703.45		0	0	134	28
2026.05.12	22:25:16.543	1778624716543	4703.20	4703.48		0	0	134	28
2026.05.12	22:25:16.544	1778624716544	4703.17	4703.45		0	0	134	28
2026.05.12	22:25:16.629	1778624716629	4703.25	4703.53		0	0	134	28
2026.05.12	22:25:17.103	1778624717103	4703.23	4703.51		0	0	134	28
2026.05.12	22:25:17.220	1778624717220	4703.16	4703.44		0	0	134	28
2026.05.12	22:25:17.641	1778624717641	4703.36	4703.67		0	0	134	31
2026.05.12	22:25:17.642	1778624717642	4703.37	4703.68		0	0	134	31
2026.05.12	22:25:17.643	1778624717643	4703.38	4703.70		0	0	134	32
2026.05.12	22:25:17.644	1778624717644	4703.38	4703.71		0	0	134	33
2026.05.12	22:25:17.644	1778624717644	4703.39	4703.72		0	0	134	33
2026.05.12	22:25:17.646	1778624717646	4703.42	4703.73		0	0	134	31
2026.05.12	22:25:17.650	1778624717650	4703.50	4703.78		0	0	134	28
2026.05.12	22:25:17.650	1778624717650	4703.54	4703.82		0	0	134	28
2026.05.12	22:25:17.651	1778624717651	4703.55	4703.84		0	0	134	29
2026.05.12	22:25:17.652	1778624717652	4703.56	4703.86		0	0	134	30
2026.05.12	22:25:17.653	1778624717653	4703.53	4703.81		0	0	134	28
2026.05.12	22:25:17.653	1778624717653	4703.56	4703.84		0	0	4	28
2026.05.12	22:25:17.676	1778624717676	4703.57	4703.90		0	0	134	33
2026.05.12	22:25:17.676	1778624717676	4703.58	4703.91		0	0	134	33
2026.05.12	22:25:17.693	1778624717693	4703.50	4703.83		0	0	134	33
2026.05.12	22:25:17.930	1778624717930	4703.65	4703.93		0	0	134	28
2026.05.12	22:25:18.522	1778624718522	4703.67	4703.95		0	0	134	28
2026.05.12	22:25:18.876	1778624718876	4703.72	4703.98		0	0	134	26
2026.05.12	22:25:19.468	1778624719468	4703.72	4704.03		0	0	4	31
2026.05.12	22:25:19.704	1778624719704	4703.73	4704.05		0	0	134	32
2026.05.12	22:25:19.822	1778624719822	4703.66	4703.98		0	0	134	32
2026.05.12	22:25:20.178	1778624720178	4703.67	4703.99		0	0	134	32
2026.05.12	22:25:20.296	1778624720296	4703.74	4704.06		0	0	134	32
2026.05.12	22:25:20.512	1778624720512	4703.91	4704.21		0	0	134	30
2026.05.12	22:25:20.517	1778624720517	4703.90	4704.23		0	0	134	33
2026.05.12	22:25:20.517	1778624720517	4703.94	4704.27		0	0	134	33
2026.05.12	22:25:20.520	1778624720520	4703.97	4704.28		0	0	134	31
2026.05.12	22:25:20.528	1778624720528	4703.98	4704.28		0	0	130	30
2026.05.12	22:25:20.533	1778624720533	4703.99	4704.29		0	0	134	30
2026.05.12	22:25:20.886	1778624720886	4703.91	4704.19		0	0	134	28
2026.05.12	22:25:21.123	1778624721123	4703.95	4704.23		0	0	134	28
2026.05.12	22:25:21.242	1778624721242	4703.88	4704.16		0	0	134	28
2026.05.12	22:25:21.360	1778624721360	4703.90	4704.18		0	0	134	28
2026.05.12	22:25:21.599	1778624721599	4703.86	4704.13		0	0	134	27
2026.05.12	22:25:21.634	1778624721634	4704.02	4704.33		0	0	134	31
2026.05.12	22:25:21.637	1778624721637	4704.04	4704.38		0	0	134	34
2026.05.12	22:25:21.638	1778624721638	4704.05	4704.38		0	0	130	33
2026.05.12	22:25:21.638	1778624721638	4704.06	4704.40		0	0	134	34
2026.05.12	22:25:21.645	1778624721645	4704.07	4704.40		0	0	130	33
2026.05.12	22:25:21.659	1778624721659	4704.08	4704.40		0	0	130	32
2026.05.12	22:25:21.659	1778624721659	4704.10	4704.42		0	0	134	32
2026.05.12	22:25:21.660	1778624721660	4704.09	4704.41		0	0	134	32
2026.05.12	22:25:21.674	1778624721674	4704.12	4704.43		0	0	134	31
2026.05.12	22:25:21.682	1778624721682	4704.09	4704.37		0	0	134	28
2026.05.12	22:25:21.682	1778624721682	4704.10	4704.38		0	0	134	28
2026.05.12	22:25:21.682	1778624721682	4704.12	4704.42		0	0	4	30
2026.05.12	22:25:21.682	1778624721682	4704.15	4704.43		0	0	134	28
2026.05.12	22:25:21.691	1778624721691	4704.09	4704.37		0	0	134	28
2026.05.12	22:25:21.693	1778624721693	4704.06	4704.34		0	0	134	28
2026.05.12	22:25:21.694	1778624721694	4704.05	4704.33		0	0	134	28
2026.05.12	22:25:21.712	1778624721712	4704.06	4704.33		0	0	130	27
2026.05.12	22:25:21.717	1778624721717	4704.03	4704.31		0	0	134	28
2026.05.12	22:25:22.073	1778624722073	4703.98	4704.30		0	0	134	32
2026.05.12	22:25:22.544	1778624722544	4703.99	4704.31		0	0	134	32
2026.05.12	22:25:22.782	1778624722782	4703.98	4704.30		0	0	134	32
2026.05.12	22:25:23.018	1778624723018	4703.92	4704.23		0	0	134	31
2026.05.12	22:25:23.135	1778624723135	4704.18	4704.46		0	0	134	28
2026.05.12	22:25:23.254	1778624723254	4704.22	4704.50		0	0	134	28
2026.05.12	22:25:23.491	1778624723491	4704.32	4704.60		0	0	134	28
2026.05.12	22:25:23.610	1778624723610	4704.48	4704.79		0	0	134	31
2026.05.12	22:25:23.845	1778624723845	4704.39	4704.70		0	0	134	31
2026.05.12	22:25:23.963	1778624723963	4704.36	4704.70		0	0	130	34
2026.05.12	22:25:24.056	1778624724056	4704.38	4704.70		0	0	130	32
2026.05.12	22:25:24.063	1778624724063	4704.40	4704.71		0	0	134	31
2026.05.12	22:25:24.069	1778624724069	4704.39	4704.70		0	0	134	31
2026.05.12	22:25:24.081	1778624724081	4704.40	4704.71		0	0	134	31
2026.05.12	22:25:24.082	1778624724082	4704.36	4704.67		0	0	134	31
2026.05.12	22:25:24.200	1778624724200	4704.39	4704.67		0	0	130	28
2026.05.12	22:25:24.318	1778624724318	4704.46	4704.74		0	0	134	28
2026.05.12	22:25:24.554	1778624724554	4704.39	4704.67		0	0	134	28
2026.05.12	22:25:24.672	1778624724672	4704.32	4704.60		0	0	134	28
2026.05.12	22:25:25.028	1778624725028	4704.31	4704.59		0	0	134	28
2026.05.12	22:25:25.266	1778624725266	4704.37	4704.65		0	0	134	28
2026.05.12	22:25:25.386	1778624725386	4704.35	4704.63		0	0	134	28
2026.05.12	22:25:25.621	1778624725621	4704.34	4704.62		0	0	134	28
2026.05.12	22:25:25.739	1778624725739	4704.26	4704.54		0	0	134	28
2026.05.12	22:25:25.974	1778624725974	4704.27	4704.54		0	0	130	27
2026.05.12	22:25:26.211	1778624726211	4704.31	4704.59		0	0	134	28
2026.05.12	22:25:26.329	1778624726329	4704.35	4704.63		0	0	134	28
2026.05.12	22:25:26.567	1778624726567	4704.27	4704.58		0	0	134	31
2026.05.12	22:25:26.684	1778624726684	4704.29	4704.60		0	0	134	31
2026.05.12	22:25:26.803	1778624726803	4704.28	4704.59		0	0	134	31
2026.05.12	22:25:27.041	1778624727041	4704.29	4704.61		0	0	134	32
2026.05.12	22:25:27.277	1778624727277	4704.37	4704.68		0	0	134	31
2026.05.12	22:25:27.513	1778624727513	4704.36	4704.68		0	0	130	32
2026.05.12	22:25:27.631	1778624727631	4704.41	4704.69		0	0	134	28
2026.05.12	22:25:28.104	1778624728104	4704.44	4704.72		0	0	134	28
2026.05.12	22:25:28.222	1778624728222	4704.45	4704.75		0	0	134	30
2026.05.12	22:25:28.342	1778624728342	4704.41	4704.69		0	0	134	28
2026.05.12	22:25:28.432	1778624728432	4704.16	4704.49		0	0	134	33
2026.05.12	22:25:28.433	1778624728433	4704.21	4704.50		0	0	134	29
2026.05.12	22:25:28.433	1778624728433	4704.21	4704.52		0	0	4	31
2026.05.12	22:25:28.435	1778624728435	4704.22	4704.53		0	0	134	31
2026.05.12	22:25:28.458	1778624728458	4704.28	4704.59		0	0	134	31
2026.05.12	22:25:28.578	1778624728578	4704.31	4704.59		0	0	130	28
2026.05.12	22:25:28.698	1778624728698	4704.30	4704.58		0	0	134	28
2026.05.12	22:25:28.814	1778624728814	4704.28	4704.53		0	0	134	25
2026.05.12	22:25:29.168	1778624729168	4704.24	4704.53		0	0	130	29
2026.05.12	22:25:29.286	1778624729286	4704.29	4704.59		0	0	134	30
2026.05.12	22:25:29.523	1778624729523	4704.33	4704.63		0	0	134	30
2026.05.12	22:25:29.641	1778624729641	4704.45	4704.73		0	0	134	28
2026.05.12	22:25:29.760	1778624729760	4704.42	4704.70		0	0	134	28
2026.05.12	22:25:29.878	1778624729878	4704.36	4704.64		0	0	134	28
2026.05.12	22:25:30.114	1778624730114	4704.33	4704.61		0	0	134	28
2026.05.12	22:25:30.233	1778624730233	4704.38	4704.66		0	0	134	28
2026.05.12	22:25:30.590	1778624730590	4704.42	4704.70		0	0	134	28
2026.05.12	22:25:30.706	1778624730706	4704.41	4704.69		0	0	134	28
2026.05.12	22:25:30.942	1778624730942	4704.46	4704.74		0	0	134	28
2026.05.12	22:25:31.061	1778624731061	4704.48	4704.76		0	0	134	28
2026.05.12	22:25:31.179	1778624731179	4704.49	4704.77		0	0	134	28
2026.05.12	22:25:32.007	1778624732007	4704.46	4704.74		0	0	134	28
2026.05.12	22:25:32.600	1778624732600	4704.48	4704.76		0	0	134	28
2026.05.12	22:25:32.953	1778624732953	4704.46	4704.74		0	0	134	28
2026.05.12	22:25:33.074	1778624733074	4704.40	4704.68		0	0	134	28
2026.05.12	22:25:33.191	1778624733191	4704.41	4704.69		0	0	134	28
2026.05.12	22:25:33.308	1778624733308	4704.40	4704.68		0	0	134	28
2026.05.12	22:25:33.666	1778624733666	4704.41	4704.69		0	0	134	28
2026.05.12	22:25:34.019	1778624734019	4704.42	4704.70		0	0	134	28
2026.05.12	22:25:34.256	1778624734256	4704.44	4704.72		0	0	134	28
2026.05.12	22:25:34.373	1778624734373	4704.45	4704.73		0	0	134	28
2026.05.12	22:25:34.412	1778624734412	4704.15	4704.47		0	0	134	32
2026.05.12	22:25:34.412	1778624734412	4704.17	4704.49		0	0	134	32
2026.05.12	22:25:34.429	1778624734429	4704.17	4704.48		0	0	4	31
2026.05.12	22:25:34.469	1778624734469	4704.21	4704.49		0	0	134	28
2026.05.12	22:25:34.492	1778624734492	4704.25	4704.53		0	0	134	28
2026.05.12	22:25:34.610	1778624734610	4704.21	4704.52		0	0	134	31
2026.05.12	22:25:34.728	1778624734728	4704.22	4704.53		0	0	134	31
2026.05.12	22:25:35.084	1778624735084	4704.15	4704.45		0	0	134	30
2026.05.12	22:25:35.306	1778624735306	4703.90	4704.22		0	0	134	32
2026.05.12	22:25:35.309	1778624735309	4703.89	4704.20		0	0	134	31
2026.05.12	22:25:35.310	1778624735310	4703.86	4704.19		0	0	134	33
2026.05.12	22:25:35.319	1778624735319	4703.88	4704.20		0	0	134	32
