<DATE>	<TIME>	<TIME_MSC>	<BID>	<ASK>	<LAST>	<VOLUME>	<VOLUME_REAL>	<FLAGS>	<SPREAD>
2026.05.29	22:57:43.503	1780095463503	4543.47	4543.75		0	0	134	28
2026.05.29	22:57:43.504	1780095463504	4543.46	4543.74		0	0	134	28
2026.05.29	22:57:43.505	1780095463505	4543.47	4543.73		0	0	134	26
2026.05.29	22:57:43.524	1780095463524	4543.47	4543.75		0	0	4	28
2026.05.29	22:57:43.553	1780095463553	4543.49	4543.77		0	0	134	28
2026.05.29	22:57:43.665	1780095463665	4543.47	4543.75		0	0	134	28
2026.05.29	22:57:43.883	1780095463883	4543.61	4543.89		0	0	134	28
2026.05.29	22:57:43.992	1780095463992	4543.66	4543.94		0	0	134	28
2026.05.29	22:57:44.209	1780095464209	4543.68	4543.96		0	0	134	28
2026.05.29	22:57:44.319	1780095464319	4543.67	4543.95		0	0	134	28
2026.05.29	22:57:44.540	1780095464540	4543.68	4543.96		0	0	134	28
2026.05.29	22:57:44.647	1780095464647	4543.70	4543.98		0	0	134	28
2026.05.29	22:57:44.755	1780095464755	4543.72	4544.00		0	0	134	28
2026.05.29	22:57:44.865	1780095464865	4543.73	4544.01		0	0	134	28
2026.05.29	22:57:44.959	1780095464959	4543.62	4543.90		0	0	134	28
2026.05.29	22:57:44.972	1780095464972	4543.65	4543.93		0	0	134	28
2026.05.29	22:57:44.973	1780095464973	4543.66	4543.94		0	0	134	28
2026.05.29	22:57:45.197	1780095465197	4543.59	4543.87		0	0	134	28
2026.05.29	22:57:45.483	1780095465483	4543.53	4543.81		0	0	134	28
2026.05.29	22:57:45.485	1780095465485	4543.51	4543.79		0	0	134	28
2026.05.29	22:57:45.486	1780095465486	4543.49	4543.77		0	0	134	28
2026.05.29	22:57:45.497	1780095465497	4543.52	4543.80		0	0	134	28
2026.05.29	22:57:45.524	1780095465524	4543.50	4543.78		0	0	134	28
2026.05.29	22:57:45.632	1780095465632	4543.51	4543.79		0	0	134	28
2026.05.29	22:57:45.741	1780095465741	4543.44	4543.72		0	0	134	28
2026.05.29	22:57:46.067	1780095466067	4543.47	4543.75		0	0	134	28
2026.05.29	22:57:46.290	1780095466290	4543.48	4543.76		0	0	134	28
2026.05.29	22:57:46.397	1780095466397	4543.42	4543.70		0	0	134	28
2026.05.29	22:57:46.663	1780095466663	4543.49	4543.77		0	0	134	28
2026.05.29	22:57:46.670	1780095466670	4543.48	4543.76		0	0	134	28
2026.05.29	22:57:46.672	1780095466672	4543.49	4543.77		0	0	134	28
2026.05.29	22:57:46.682	1780095466682	4543.48	4543.76		0	0	134	28
2026.05.29	22:57:46.723	1780095466723	4543.49	4543.77		0	0	134	28
2026.05.29	22:57:46.725	1780095466725	4543.56	4543.84		0	0	134	28
2026.05.29	22:57:46.943	1780095466943	4543.60	4543.88		0	0	134	28
2026.05.29	22:57:46.992	1780095466992	4543.73	4544.01		0	0	134	28
2026.05.29	22:57:47.000	1780095467000	4543.71	4543.99		0	0	134	28
2026.05.29	22:57:47.012	1780095467012	4543.72	4544.00		0	0	134	28
2026.05.29	22:57:47.162	1780095467162	4543.73	4544.01		0	0	134	28
2026.05.29	22:57:47.490	1780095467490	4543.72	4544.00		0	0	134	28
2026.05.29	22:57:47.598	1780095467598	4543.73	4544.01		0	0	134	28
2026.05.29	22:57:47.708	1780095467708	4543.74	4544.02		0	0	134	28
2026.05.29	22:57:48.243	1780095468243	4543.80	4544.08		0	0	134	28
2026.05.29	22:57:48.246	1780095468246	4543.79	4544.07		0	0	134	28
2026.05.29	22:57:48.257	1780095468257	4543.76	4544.04		0	0	134	28
2026.05.29	22:57:48.364	1780095468364	4543.77	4544.05		0	0	134	28
2026.05.29	22:57:48.763	1780095468763	4543.79	4544.07		0	0	134	28
2026.05.29	22:57:48.763	1780095468763	4543.77	4544.04		0	0	134	27
2026.05.29	22:57:48.769	1780095468769	4543.85	4544.13		0	0	134	28
2026.05.29	22:57:48.772	1780095468772	4543.84	4544.12		0	0	134	28
2026.05.29	22:57:48.777	1780095468777	4543.83	4544.11		0	0	134	28
2026.05.29	22:57:48.804	1780095468804	4543.79	4544.07		0	0	134	28
2026.05.29	22:57:49.022	1780095469022	4543.81	4544.09		0	0	134	28
2026.05.29	22:57:49.130	1780095469130	4543.69	4543.96		0	0	134	27
2026.05.29	22:57:49.241	1780095469241	4543.69	4543.97		0	0	4	28
2026.05.29	22:57:49.350	1780095469350	4543.73	4544.00		0	0	134	27
2026.05.29	22:57:49.458	1780095469458	4543.73	4544.01		0	0	4	28
2026.05.29	22:57:49.675	1780095469675	4543.75	4544.03		0	0	134	28
2026.05.29	22:57:50.005	1780095470005	4543.78	4544.06		0	0	134	28
2026.05.29	22:57:50.330	1780095470330	4543.81	4544.09		0	0	134	28
2026.05.29	22:57:50.442	1780095470442	4543.79	4544.07		0	0	134	28
2026.05.29	22:57:50.845	1780095470845	4543.79	4544.05		0	0	4	26
2026.05.29	22:57:50.855	1780095470855	4543.78	4544.06		0	0	134	28
2026.05.29	22:57:50.873	1780095470873	4543.79	4544.07		0	0	134	28
2026.05.29	22:57:50.878	1780095470878	4543.76	4544.04		0	0	134	28
2026.05.29	22:57:50.967	1780095470967	4543.80	4544.07		0	0	134	27
2026.05.29	22:57:50.968	1780095470968	4543.78	4544.06		0	0	134	28
2026.05.29	22:57:50.969	1780095470969	4543.77	4544.05		0	0	134	28
2026.05.29	22:57:50.977	1780095470977	4543.79	4544.07		0	0	134	28
2026.05.29	22:57:50.984	1780095470984	4543.81	4544.09		0	0	134	28
2026.05.29	22:57:50.985	1780095470985	4543.80	4544.07		0	0	134	27
2026.05.29	22:57:50.988	1780095470988	4543.77	4544.05		0	0	134	28
2026.05.29	22:57:51.207	1780095471207	4543.78	4544.06		0	0	134	28
2026.05.29	22:57:51.314	1780095471314	4543.80	4544.08		0	0	134	28
2026.05.29	22:57:51.321	1780095471321	4543.82	4544.08		0	0	130	26
2026.05.29	22:57:51.429	1780095471429	4543.77	4544.05		0	0	134	28
2026.05.29	22:57:51.644	1780095471644	4543.76	4544.04		0	0	134	28
2026.05.29	22:57:51.753	1780095471753	4543.81	4544.09		0	0	134	28
2026.05.29	22:57:51.863	1780095471863	4543.94	4544.22		0	0	134	28
2026.05.29	22:57:51.973	1780095471973	4544.02	4544.30		0	0	134	28
2026.05.29	22:57:52.191	1780095472191	4544.01	4544.29		0	0	134	28
2026.05.29	22:57:52.301	1780095472301	4544.00	4544.28		0	0	134	28
2026.05.29	22:57:52.519	1780095472519	4544.04	4544.32		0	0	134	28
2026.05.29	22:57:52.738	1780095472738	4544.02	4544.30		0	0	134	28
2026.05.29	22:57:52.955	1780095472955	4544.01	4544.29		0	0	134	28
2026.05.29	22:57:53.068	1780095473068	4544.07	4544.34		0	0	134	27
2026.05.29	22:57:53.395	1780095473395	4544.07	4544.35		0	0	4	28
2026.05.29	22:57:53.503	1780095473503	4544.08	4544.36		0	0	134	28
2026.05.29	22:57:53.722	1780095473722	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:53.831	1780095473831	4544.17	4544.45		0	0	134	28
2026.05.29	22:57:53.892	1780095473892	4544.14	4544.42		0	0	134	28
2026.05.29	22:57:53.893	1780095473893	4544.13	4544.41		0	0	134	28
2026.05.29	22:57:53.895	1780095473895	4544.11	4544.39		0	0	134	28
2026.05.29	22:57:53.898	1780095473898	4544.10	4544.38		0	0	134	28
2026.05.29	22:57:53.942	1780095473942	4544.15	4544.43		0	0	134	28
2026.05.29	22:57:54.040	1780095474040	4544.29	4544.57		0	0	134	28
2026.05.29	22:57:54.041	1780095474041	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:54.050	1780095474050	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:54.126	1780095474126	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:54.130	1780095474130	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:54.142	1780095474142	4544.20	4544.48		0	0	134	28
2026.05.29	22:57:54.145	1780095474145	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:54.146	1780095474146	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:54.155	1780095474155	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:54.157	1780095474157	4544.22	4544.48		0	0	134	26
2026.05.29	22:57:54.159	1780095474159	4544.17	4544.45		0	0	134	28
2026.05.29	22:57:54.270	1780095474270	4544.09	4544.37		0	0	134	28
2026.05.29	22:57:54.377	1780095474377	4544.13	4544.41		0	0	134	28
2026.05.29	22:57:54.436	1780095474436	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:54.446	1780095474446	4544.19	4544.47		0	0	134	28
2026.05.29	22:57:54.446	1780095474446	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:54.447	1780095474447	4544.15	4544.43		0	0	134	28
2026.05.29	22:57:54.454	1780095474454	4544.17	4544.45		0	0	134	28
2026.05.29	22:57:54.459	1780095474459	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:54.490	1780095474490	4544.22	4544.50		0	0	134	28
2026.05.29	22:57:54.705	1780095474705	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:54.814	1780095474814	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:54.924	1780095474924	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:54.971	1780095474971	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:54.982	1780095474982	4544.31	4544.58		0	0	134	27
2026.05.29	22:57:55.017	1780095475017	4544.31	4544.56		0	0	4	25
2026.05.29	22:57:55.033	1780095475033	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:55.250	1780095475250	4544.17	4544.44		0	0	134	27
2026.05.29	22:57:55.250	1780095475250	4544.12	4544.40		0	0	134	28
2026.05.29	22:57:55.254	1780095475254	4544.10	4544.38		0	0	134	28
2026.05.29	22:57:55.255	1780095475255	4544.16	4544.44		0	0	134	28
2026.05.29	22:57:55.361	1780095475361	4544.11	4544.39		0	0	134	28
2026.05.29	22:57:55.580	1780095475580	4544.10	4544.38		0	0	134	28
2026.05.29	22:57:55.750	1780095475750	4544.19	4544.47		0	0	134	28
2026.05.29	22:57:55.789	1780095475789	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:55.798	1780095475798	4544.19	4544.47		0	0	134	28
2026.05.29	22:57:55.909	1780095475909	4544.16	4544.44		0	0	134	28
2026.05.29	22:57:56.013	1780095476013	4544.08	4544.36		0	0	134	28
2026.05.29	22:57:56.016	1780095476016	4544.07	4544.35		0	0	134	28
2026.05.29	22:57:56.119	1780095476119	4544.06	4544.34		0	0	134	28
2026.05.29	22:57:56.129	1780095476129	4544.04	4544.32		0	0	134	28
2026.05.29	22:57:56.182	1780095476182	4544.31	4544.59		0	0	134	28
2026.05.29	22:57:56.183	1780095476183	4544.46	4544.74		0	0	134	28
2026.05.29	22:57:56.184	1780095476184	4544.48	4544.74		0	0	130	26
2026.05.29	22:57:56.184	1780095476184	4544.47	4544.75		0	0	134	28
2026.05.29	22:57:56.196	1780095476196	4544.49	4544.77		0	0	134	28
2026.05.29	22:57:56.214	1780095476214	4544.47	4544.75		0	0	134	28
2026.05.29	22:57:56.231	1780095476231	4544.46	4544.74		0	0	134	28
2026.05.29	22:57:56.241	1780095476241	4544.43	4544.71		0	0	134	28
2026.05.29	22:57:56.312	1780095476312	4544.29	4544.57		0	0	134	28
2026.05.29	22:57:56.321	1780095476321	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:56.322	1780095476322	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:56.323	1780095476323	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:56.332	1780095476332	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:56.333	1780095476333	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:56.342	1780095476342	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:56.348	1780095476348	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:56.414	1780095476414	4544.29	4544.57		0	0	134	28
2026.05.29	22:57:56.414	1780095476414	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:56.416	1780095476416	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:56.425	1780095476425	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:56.434	1780095476434	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:56.434	1780095476434	4544.25	4544.52		0	0	134	27
2026.05.29	22:57:56.435	1780095476435	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:56.443	1780095476443	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:56.446	1780095476446	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:56.457	1780095476457	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:56.564	1780095476564	4544.30	4544.58		0	0	134	28
2026.05.29	22:57:56.672	1780095476672	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:56.728	1780095476728	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:56.736	1780095476736	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:56.737	1780095476737	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:56.740	1780095476740	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:56.741	1780095476741	4544.29	4544.57		0	0	134	28
2026.05.29	22:57:56.746	1780095476746	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:56.748	1780095476748	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:56.752	1780095476752	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:56.753	1780095476753	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:56.760	1780095476760	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:56.774	1780095476774	4544.27	4544.52		0	0	130	25
2026.05.29	22:57:56.782	1780095476782	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:57.112	1780095477112	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:57.211	1780095477211	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:57.331	1780095477331	4544.14	4544.42		0	0	134	28
2026.05.29	22:57:57.425	1780095477425	4544.20	4544.48		0	0	134	28
2026.05.29	22:57:57.434	1780095477434	4544.16	4544.44		0	0	134	28
2026.05.29	22:57:57.435	1780095477435	4544.12	4544.40		0	0	134	28
2026.05.29	22:57:57.440	1780095477440	4544.16	4544.44		0	0	134	28
2026.05.29	22:57:57.477	1780095477477	4544.15	4544.43		0	0	134	28
2026.05.29	22:57:57.495	1780095477495	4544.13	4544.41		0	0	134	28
2026.05.29	22:57:57.548	1780095477548	4544.14	4544.42		0	0	134	28
2026.05.29	22:57:57.619	1780095477619	4544.20	4544.48		0	0	134	28
2026.05.29	22:57:57.626	1780095477626	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:57.634	1780095477634	4544.17	4544.45		0	0	134	28
2026.05.29	22:57:57.635	1780095477635	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:57.637	1780095477637	4544.19	4544.47		0	0	134	28
2026.05.29	22:57:57.656	1780095477656	4544.17	4544.45		0	0	134	28
2026.05.29	22:57:57.656	1780095477656	4544.16	4544.44		0	0	134	28
2026.05.29	22:57:57.765	1780095477765	4544.18	4544.46		0	0	134	28
2026.05.29	22:57:57.849	1780095477849	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:57.856	1780095477856	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:57.858	1780095477858	4544.21	4544.49		0	0	134	28
2026.05.29	22:57:57.984	1780095477984	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:58.234	1780095478234	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:58.235	1780095478235	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:58.237	1780095478237	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:58.239	1780095478239	4544.28	4544.56		0	0	134	28
2026.05.29	22:57:58.245	1780095478245	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:58.246	1780095478246	4544.16	4544.44		0	0	134	28
2026.05.29	22:57:58.271	1780095478271	4544.19	4544.47		0	0	134	28
2026.05.29	22:57:58.317	1780095478317	4544.27	4544.55		0	0	134	28
2026.05.29	22:57:58.426	1780095478426	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:58.642	1780095478642	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:58.752	1780095478752	4544.23	4544.51		0	0	134	28
2026.05.29	22:57:58.970	1780095478970	4544.22	4544.50		0	0	134	28
2026.05.29	22:57:59.177	1780095479177	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:59.182	1780095479182	4544.26	4544.54		0	0	134	28
2026.05.29	22:57:59.189	1780095479189	4544.14	4544.42		0	0	134	28
2026.05.29	22:57:59.268	1780095479268	4544.11	4544.39		0	0	134	28
2026.05.29	22:57:59.277	1780095479277	4544.13	4544.41		0	0	134	28
2026.05.29	22:57:59.287	1780095479287	4544.11	4544.39		0	0	134	28
2026.05.29	22:57:59.298	1780095479298	4544.14	4544.42		0	0	134	28
2026.05.29	22:57:59.300	1780095479300	4544.22	4544.50		0	0	134	28
2026.05.29	22:57:59.515	1780095479515	4544.24	4544.52		0	0	134	28
2026.05.29	22:57:59.624	1780095479624	4544.26	4544.52		0	0	130	26
2026.05.29	22:57:59.735	1780095479735	4544.26	4544.54		0	0	4	28
2026.05.29	22:57:59.843	1780095479843	4544.25	4544.53		0	0	134	28
2026.05.29	22:57:59.953	1780095479953	4544.24	4544.52		0	0	134	28
2026.05.29	22:58:00.062	1780095480062	4544.25	4544.53		0	0	134	28
2026.05.29	22:58:00.121	1780095480121	4544.28	4544.56		0	0	134	28
2026.05.29	22:58:00.132	1780095480132	4544.27	4544.55		0	0	134	28
2026.05.29	22:58:00.133	1780095480133	4544.26	4544.54		0	0	134	28
2026.05.29	22:58:00.139	1780095480139	4544.25	4544.53		0	0	134	28
2026.05.29	22:58:00.174	1780095480174	4544.26	4544.54		0	0	134	28
2026.05.29	22:58:00.259	1780095480259	4544.29	4544.57		0	0	134	28
2026.05.29	22:58:00.262	1780095480262	4544.27	4544.55		0	0	134	28
2026.05.29	22:58:00.265	1780095480265	4544.26	4544.54		0	0	134	28
2026.05.29	22:58:00.267	1780095480267	4544.23	4544.51		0	0	134	28
2026.05.29	22:58:00.274	1780095480274	4544.26	4544.54		0	0	134	28
2026.05.29	22:58:00.277	1780095480277	4544.25	4544.53		0	0	134	28
2026.05.29	22:58:00.284	1780095480284	4544.21	4544.49		0	0	134	28
2026.05.29	22:58:00.375	1780095480375	4544.20	4544.48		0	0	134	28
2026.05.29	22:58:00.392	1780095480392	4544.25	4544.53		0	0	134	28
2026.05.29	22:58:00.430	1780095480430	4544.15	4544.43		0	0	134	28
2026.05.29	22:58:00.433	1780095480433	4544.16	4544.44		0	0	134	28
2026.05.29	22:58:00.434	1780095480434	4544.18	4544.43		0	0	134	25
2026.05.29	22:58:00.451	1780095480451	4544.15	4544.43		0	0	130	28
2026.05.29	22:58:00.471	1780095480471	4544.11	4544.39		0	0	134	28
2026.05.29	22:58:00.504	1780095480504	4544.09	4544.37		0	0	134	28
2026.05.29	22:58:00.721	1780095480721	4544.12	4544.39		0	0	134	27
2026.05.29	22:58:01.047	1780095481047	4544.13	4544.41		0	0	134	28
2026.05.29	22:58:01.124	1780095481124	4544.06	4544.34		0	0	134	28
2026.05.29	22:58:01.129	1780095481129	4544.04	4544.32		0	0	134	28
2026.05.29	22:58:01.153	1780095481153	4544.09	4544.36		0	0	134	27
2026.05.29	22:58:01.159	1780095481159	4544.16	4544.44		0	0	134	28
2026.05.29	22:58:01.186	1780095481186	4544.13	4544.39		0	0	134	26
2026.05.29	22:58:01.189	1780095481189	4544.14	4544.42		0	0	134	28
2026.05.29	22:58:01.192	1780095481192	4544.16	4544.44		0	0	134	28
2026.05.29	22:58:01.193	1780095481193	4544.17	4544.45		0	0	134	28
2026.05.29	22:58:01.194	1780095481194	4544.18	4544.46		0	0	134	28
2026.05.29	22:58:01.201	1780095481201	4544.21	4544.49		0	0	134	28
2026.05.29	22:58:01.205	1780095481205	4544.33	4544.61		0	0	134	28
2026.05.29	22:58:01.223	1780095481223	4544.23	4544.51		0	0	134	28
2026.05.29	22:58:01.223	1780095481223	4544.21	4544.49		0	0	134	28
2026.05.29	22:58:01.233	1780095481233	4544.26	4544.54		0	0	134	28
2026.05.29	22:58:01.235	1780095481235	4544.25	4544.53		0	0	134	28
2026.05.29	22:58:01.268	1780095481268	4544.19	4544.47		0	0	134	28
2026.05.29	22:58:01.377	1780095481377	4544.20	4544.48		0	0	134	28
2026.05.29	22:58:01.596	1780095481596	4544.24	4544.52		0	0	134	28
2026.05.29	22:58:01.705	1780095481705	4544.21	4544.49		0	0	134	28
2026.05.29	22:58:01.923	1780095481923	4544.16	4544.43		0	0	134	27
2026.05.29	22:58:02.032	1780095482032	4544.14	4544.42		0	0	134	28
2026.05.29	22:58:02.119	1780095482119	4544.23	4544.51		0	0	134	28
2026.05.29	22:58:02.130	1780095482130	4544.22	4544.50		0	0	134	28
2026.05.29	22:58:02.140	1780095482140	4544.20	4544.48		0	0	134	28
2026.05.29	22:58:02.316	1780095482316	4544.09	4544.37		0	0	134	28
2026.05.29	22:58:02.317	1780095482317	4544.07	4544.35		0	0	134	28
2026.05.29	22:58:02.336	1780095482336	4543.98	4544.26		0	0	134	28
2026.05.29	22:58:02.337	1780095482337	4543.99	4544.26		0	0	130	27
2026.05.29	22:58:02.337	1780095482337	4543.97	4544.25		0	0	134	28
2026.05.29	22:58:02.339	1780095482339	4544.00	4544.26		0	0	134	26
2026.05.29	22:58:02.339	1780095482339	4543.99	4544.27		0	0	134	28
2026.05.29	22:58:02.341	1780095482341	4544.01	4544.29		0	0	134	28
2026.05.29	22:58:02.341	1780095482341	4543.99	4544.27		0	0	134	28
2026.05.29	22:58:02.344	1780095482344	4544.01	4544.29		0	0	134	28
2026.05.29	22:58:02.347	1780095482347	4544.04	4544.29		0	0	130	25
2026.05.29	22:58:02.348	1780095482348	4544.03	4544.31		0	0	134	28
2026.05.29	22:58:02.353	1780095482353	4544.04	4544.32		0	0	134	28
2026.05.29	22:58:02.355	1780095482355	4544.05	4544.33		0	0	134	28
2026.05.29	22:58:02.364	1780095482364	4544.07	4544.35		0	0	134	28
2026.05.29	22:58:02.471	1780095482471	4544.13	4544.41		0	0	134	28
2026.05.29	22:58:02.687	1780095482687	4544.10	4544.38		0	0	134	28
2026.05.29	22:58:02.799	1780095482799	4544.07	4544.35		0	0	134	28
2026.05.29	22:58:02.906	1780095482906	4544.06	4544.34		0	0	134	28
2026.05.29	22:58:03.014	1780095483014	4543.89	4544.17		0	0	134	28
2026.05.29	22:58:03.124	1780095483124	4543.96	4544.24		0	0	134	28
2026.05.29	22:58:03.234	1780095483234	4544.01	4544.29		0	0	134	28
2026.05.29	22:58:03.344	1780095483344	4543.91	4544.19		0	0	134	28
2026.05.29	22:58:03.999	1780095483999	4544.01	4544.29		0	0	134	28
2026.05.29	22:58:04.108	1780095484108	4543.98	4544.26		0	0	134	28
2026.05.29	22:58:04.219	1780095484219	4543.96	4544.24		0	0	134	28
2026.05.29	22:58:04.329	1780095484329	4543.95	4544.23		0	0	134	28
2026.05.29	22:58:04.545	1780095484545	4543.97	4544.25		0	0	134	28
2026.05.29	22:58:04.638	1780095484638	4543.93	4544.19		0	0	134	26
2026.05.29	22:58:04.639	1780095484639	4543.90	4544.18		0	0	134	28
2026.05.29	22:58:04.654	1780095484654	4543.95	4544.23		0	0	134	28
2026.05.29	22:58:04.764	1780095484764	4543.93	4544.21		0	0	134	28
2026.05.29	22:58:04.982	1780095484982	4543.92	4544.20		0	0	134	28
2026.05.29	22:58:05.205	1780095485205	4543.78	4544.06		0	0	134	28
2026.05.29	22:58:05.205	1780095485205	4543.86	4544.14		0	0	134	28
2026.05.29	22:58:05.313	1780095485313	4543.85	4544.13		0	0	134	28
2026.05.29	22:58:05.412	1780095485412	4543.83	4544.11		0	0	134	28
2026.05.29	22:58:05.419	1780095485419	4543.85	4544.13		0	0	134	28
2026.05.29	22:58:05.421	1780095485421	4543.81	4544.09		0	0	134	28
2026.05.29	22:58:05.489	1780095485489	4543.76	4544.04		0	0	134	28
2026.05.29	22:58:05.495	1780095485495	4543.69	4543.97		0	0	134	28
2026.05.29	22:58:05.498	1780095485498	4543.64	4543.92		0	0	134	28
2026.05.29	22:58:05.500	1780095485500	4543.63	4543.91		0	0	134	28
2026.05.29	22:58:05.534	1780095485534	4543.69	4543.97		0	0	134	28
2026.05.29	22:58:05.593	1780095485593	4543.70	4543.98		0	0	134	28
2026.05.29	22:58:05.634	1780095485634	4543.71	4543.99		0	0	134	28
2026.05.29	22:58:05.643	1780095485643	4543.72	4544.00		0	0	134	28
2026.05.29	22:58:05.645	1780095485645	4543.75	4544.03		0	0	134	28
2026.05.29	22:58:05.659	1780095485659	4543.77	4544.05		0	0	134	28
2026.05.29	22:58:05.680	1780095485680	4543.76	4544.04		0	0	134	28
2026.05.29	22:58:05.696	1780095485696	4543.75	4544.03		0	0	134	28
2026.05.29	22:58:05.707	1780095485707	4543.78	4544.06		0	0	134	28
2026.05.29	22:58:05.725	1780095485725	4543.74	4544.02		0	0	134	28
2026.05.29	22:58:05.827	1780095485827	4543.75	4544.03		0	0	134	28
2026.05.29	22:58:05.830	1780095485830	4543.76	4544.04		0	0	134	28
2026.05.29	22:58:05.836	1780095485836	4543.78	4544.06		0	0	134	28
2026.05.29	22:58:05.844	1780095485844	4543.74	4544.02		0	0	134	28
2026.05.29	22:58:05.860	1780095485860	4543.68	4543.96		0	0	134	28
2026.05.29	22:58:06.076	1780095486076	4543.62	4543.90		0	0	134	28
2026.05.29	22:58:06.185	1780095486185	4543.61	4543.89		0	0	134	28
2026.05.29	22:58:06.414	1780095486414	4543.58	4543.86		0	0	134	28
2026.05.29	22:58:06.415	1780095486415	4543.59	4543.84		0	0	134	25
2026.05.29	22:58:06.416	1780095486416	4543.57	4543.85		0	0	134	28
2026.05.29	22:58:06.425	1780095486425	4543.63	4543.91		0	0	134	28
2026.05.29	22:58:06.425	1780095486425	4543.65	4543.93		0	0	134	28
2026.05.29	22:58:06.426	1780095486426	4543.66	4543.94		0	0	134	28
2026.05.29	22:58:06.435	1780095486435	4543.62	4543.90		0	0	134	28
2026.05.29	22:58:06.436	1780095486436	4543.61	4543.89		0	0	134	28
2026.05.29	22:58:06.439	1780095486439	4543.58	4543.86		0	0	134	28
2026.05.29	22:58:06.468	1780095486468	4543.62	4543.90		0	0	134	28
2026.05.29	22:58:06.503	1780095486503	4543.59	4543.87		0	0	134	28
2026.05.29	22:58:06.516	1780095486516	4543.59	4543.85		0	0	4	26
2026.05.29	22:58:06.589	1780095486589	4543.58	4543.86		0	0	134	28
2026.05.29	22:58:06.598	1780095486598	4543.57	4543.85		0	0	134	28
2026.05.29	22:58:06.599	1780095486599	4543.56	4543.84		0	0	134	28
2026.05.29	22:58:06.614	1780095486614	4543.55	4543.83		0	0	134	28
2026.05.29	22:58:06.638	1780095486638	4543.52	4543.80		0	0	134	28
2026.05.29	22:58:06.733	1780095486733	4543.56	4543.84		0	0	134	28
2026.05.29	22:58:06.859	1780095486859	4543.60	4543.88		0	0	134	28
2026.05.29	22:58:06.860	1780095486860	4543.64	4543.92		0	0	134	28
2026.05.29	22:58:06.860	1780095486860	4543.67	4543.93		0	0	134	26
2026.05.29	22:58:06.869	1780095486869	4543.62	4543.90		0	0	134	28
2026.05.29	22:58:06.870	1780095486870	4543.60	4543.88		0	0	134	28
2026.05.29	22:58:06.893	1780095486893	4543.65	4543.93		0	0	134	28
2026.05.29	22:58:06.902	1780095486902	4543.60	4543.88		0	0	134	28
2026.05.29	22:58:06.904	1780095486904	4543.62	4543.88		0	0	130	26
2026.05.29	22:58:06.918	1780095486918	4543.65	4543.93		0	0	134	28
