<DATE>	<TIME>	<TIME_MSC>	<BID>	<ASK>	<LAST>	<VOLUME>	<VOLUME_REAL>	<FLAGS>	<SPREAD>
2026.06.08	01:02:04.238	1780880524238	4325.68	4326.46		0	0	6	78
2026.06.08	01:02:04.345	1780880524345	4325.71	4326.49		0	0	6	78
2026.06.08	01:02:04.560	1780880524560	4325.70	4326.78		0	0	6	108
2026.06.08	01:02:04.667	1780880524667	4325.78	4326.72		0	0	6	94
2026.06.08	01:02:04.989	1780880524989	4325.91	4327.13		0	0	6	122
2026.06.08	01:02:05.413	1780880525413	4326.22	4327.36		0	0	6	114
2026.06.08	01:02:05.473	1780880525473	4326.44	4327.58		0	0	6	114
2026.06.08	01:02:05.513	1780880525513	4326.46	4327.60		0	0	6	114
2026.06.08	01:02:05.522	1780880525522	4326.18	4327.33		0	0	6	115
2026.06.08	01:02:05.950	1780880525950	4326.14	4327.28		0	0	6	114
2026.06.08	01:02:06.377	1780880526377	4326.16	4327.31		0	0	6	115
2026.06.08	01:02:06.485	1780880526485	4326.05	4327.29		0	0	6	124
2026.06.08	01:02:06.593	1780880526593	4326.07	4327.23		0	0	6	116
2026.06.08	01:02:06.999	1780880526999	4326.34	4327.50		0	0	6	116
2026.06.08	01:02:07.118	1780880527118	4326.52	4327.68		0	0	6	116
2026.06.08	01:02:07.159	1780880527159	4326.51	4327.67		0	0	6	116
2026.06.08	01:02:07.221	1780880527221	4326.49	4327.65		0	0	6	116
2026.06.08	01:02:07.299	1780880527299	4326.52	4327.68		0	0	6	116
2026.06.08	01:02:07.846	1780880527846	4326.79	4327.95		0	0	6	116
2026.06.08	01:02:07.855	1780880527855	4327.06	4328.22		0	0	6	116
2026.06.08	01:02:07.894	1780880527894	4327.33	4328.49		0	0	6	116
2026.06.08	01:02:08.014	1780880528014	4327.60	4328.76		0	0	6	116
2026.06.08	01:02:08.045	1780880528045	4327.86	4329.02		0	0	6	116
2026.06.08	01:02:08.125	1780880528125	4327.85	4329.01		0	0	6	116
2026.06.08	01:02:08.154	1780880528154	4327.82	4328.98		0	0	6	116
2026.06.08	01:02:08.185	1780880528185	4327.92	4329.08		0	0	6	116
2026.06.08	01:02:08.195	1780880528195	4327.98	4329.14		0	0	6	116
2026.06.08	01:02:08.206	1780880528206	4327.86	4329.02		0	0	6	116
2026.06.08	01:02:08.215	1780880528215	4328.05	4329.21		0	0	6	116
2026.06.08	01:02:08.254	1780880528254	4328.10	4329.26		0	0	6	116
2026.06.08	01:02:08.274	1780880528274	4328.05	4329.21		0	0	6	116
2026.06.08	01:02:08.284	1780880528284	4328.00	4329.16		0	0	6	116
2026.06.08	01:02:08.345	1780880528345	4328.03	4329.19		0	0	6	116
2026.06.08	01:02:08.403	1780880528403	4327.98	4329.14		0	0	6	116
2026.06.08	01:02:09.160	1780880529160	4327.95	4329.11		0	0	6	116
2026.06.08	01:02:09.170	1780880529170	4327.81	4328.97		0	0	6	116
2026.06.08	01:02:09.191	1780880529191	4327.86	4329.02		0	0	6	116
2026.06.08	01:02:09.281	1780880529281	4327.89	4329.05		0	0	6	116
2026.06.08	01:02:09.309	1780880529309	4327.91	4329.07		0	0	6	116
2026.06.08	01:02:09.410	1780880529410	4327.83	4328.99		0	0	6	116
2026.06.08	01:02:09.440	1780880529440	4327.93	4329.09		0	0	6	116
2026.06.08	01:02:09.470	1780880529470	4328.01	4329.16		0	0	6	115
2026.06.08	01:02:09.589	1780880529589	4327.78	4328.84		0	0	6	106
2026.06.08	01:02:09.694	1780880529694	4327.53	4328.54		0	0	6	101
2026.06.08	01:02:09.801	1780880529801	4327.27	4328.27		0	0	6	100
2026.06.08	01:02:11.836	1780880531836	4326.93	4328.06		0	0	6	113
2026.06.08	01:02:11.875	1780880531875	4326.66	4327.79		0	0	6	113
2026.06.08	01:02:11.905	1780880531905	4326.39	4327.52		0	0	6	113
2026.06.08	01:02:12.047	1780880532047	4326.11	4327.26		0	0	6	115
2026.06.08	01:02:12.154	1780880532154	4325.85	4326.99		0	0	6	114
2026.06.08	01:02:12.455	1780880532455	4326.11	4327.26		0	0	6	115
2026.06.08	01:02:12.476	1780880532476	4325.84	4326.99		0	0	6	115
2026.06.08	01:02:12.583	1780880532583	4325.95	4327.10		0	0	6	115
2026.06.08	01:02:12.688	1780880532688	4326.08	4327.22		0	0	6	114
2026.06.08	01:02:13.011	1780880533011	4325.77	4326.99		0	0	6	122
2026.06.08	01:02:13.119	1780880533119	4325.52	4326.69		0	0	6	117
2026.06.08	01:02:13.224	1780880533224	4325.25	4326.43		0	0	6	118
2026.06.08	01:02:13.330	1780880533330	4324.98	4326.15		0	0	6	117
2026.06.08	01:02:13.775	1780880533775	4324.72	4325.88		0	0	6	116
2026.06.08	01:02:13.796	1780880533796	4324.40	4325.65		0	0	6	125
2026.06.08	01:02:13.805	1780880533805	4324.13	4325.38		0	0	6	125
2026.06.08	01:02:13.845	1780880533845	4323.86	4325.11		0	0	6	125
2026.06.08	01:02:13.876	1780880533876	4323.60	4324.84		0	0	6	124
2026.06.08	01:02:13.956	1780880533956	4323.36	4324.53		0	0	6	117
2026.06.08	01:02:14.005	1780880534005	4323.09	4324.26		0	0	6	117
2026.06.08	01:02:14.015	1780880534015	4323.36	4324.53		0	0	6	117
2026.06.08	01:02:14.114	1780880534114	4323.08	4324.28		0	0	6	120
2026.06.08	01:02:14.135	1780880534135	4322.80	4324.01		0	0	6	121
2026.06.08	01:02:14.155	1780880534155	4322.53	4323.74		0	0	6	121
2026.06.08	01:02:14.175	1780880534175	4322.26	4323.47		0	0	6	121
2026.06.08	01:02:14.196	1780880534196	4322.07	4323.27		0	0	6	120
2026.06.08	01:02:14.255	1780880534255	4322.11	4323.31		0	0	6	120
2026.06.08	01:02:14.297	1780880534297	4322.39	4323.58		0	0	6	119
2026.06.08	01:02:14.456	1780880534456	4322.66	4323.85		0	0	6	119
2026.06.08	01:02:14.528	1780880534528	4322.38	4323.59		0	0	6	121
2026.06.08	01:02:14.537	1780880534537	4322.14	4323.35		0	0	6	121
2026.06.08	01:02:14.578	1780880534578	4322.15	4323.35		0	0	2	120
2026.06.08	01:02:14.587	1780880534587	4322.19	4323.39		0	0	6	120
2026.06.08	01:02:14.678	1780880534678	4322.46	4323.65		0	0	6	119
2026.06.08	01:02:14.787	1780880534787	4322.74	4323.93		0	0	6	119
2026.06.08	01:02:14.808	1780880534808	4323.00	4324.21		0	0	6	121
2026.06.08	01:02:14.818	1780880534818	4323.27	4324.48		0	0	6	121
2026.06.08	01:02:14.847	1780880534847	4323.54	4324.74		0	0	6	120
2026.06.08	01:02:14.957	1780880534957	4323.50	4324.69		0	0	6	119
2026.06.08	01:02:15.066	1780880535066	4323.73	4324.94		0	0	6	121
2026.06.08	01:02:15.097	1780880535097	4323.51	4324.72		0	0	6	121
2026.06.08	01:02:15.130	1780880535130	4323.52	4324.73		0	0	6	121
2026.06.08	01:02:15.221	1780880535221	4323.32	4324.52		0	0	6	120
2026.06.08	01:02:15.241	1780880535241	4323.53	4324.73		0	0	6	120
2026.06.08	01:02:15.260	1780880535260	4323.56	4324.76		0	0	6	120
2026.06.08	01:02:15.300	1780880535300	4323.33	4324.52		0	0	6	119
2026.06.08	01:02:15.462	1780880535462	4323.29	4324.49		0	0	6	120
2026.06.08	01:02:15.470	1780880535470	4323.56	4324.77		0	0	6	121
2026.06.08	01:02:15.482	1780880535482	4323.83	4325.04		0	0	6	121
2026.06.08	01:02:15.501	1780880535501	4323.93	4325.14		0	0	6	121
2026.06.08	01:02:15.521	1780880535521	4323.67	4324.89		0	0	6	122
2026.06.08	01:02:15.531	1780880535531	4323.73	4324.95		0	0	6	122
2026.06.08	01:02:15.562	1780880535562	4323.70	4324.92		0	0	6	122
2026.06.08	01:02:15.591	1780880535591	4323.72	4324.92		0	0	2	120
2026.06.08	01:02:15.612	1780880535612	4323.59	4324.79		0	0	6	120
2026.06.08	01:02:15.631	1780880535631	4323.53	4324.72		0	0	6	119
2026.06.08	01:02:15.653	1780880535653	4323.59	4324.78		0	0	6	119
2026.06.08	01:02:15.681	1780880535681	4323.61	4324.80		0	0	6	119
2026.06.08	01:02:15.740	1780880535740	4323.66	4324.85		0	0	6	119
2026.06.08	01:02:15.780	1780880535780	4323.58	4324.76		0	0	6	118
2026.06.08	01:02:15.811	1780880535811	4323.73	4324.92		0	0	6	119
2026.06.08	01:02:15.830	1780880535830	4323.49	4324.67		0	0	6	118
2026.06.08	01:02:15.850	1780880535850	4323.52	4324.70		0	0	6	118
2026.06.08	01:02:15.900	1780880535900	4323.74	4324.93		0	0	6	119
2026.06.08	01:02:15.930	1780880535930	4323.74	4324.94		0	0	4	120
2026.06.08	01:02:16.092	1780880536092	4323.73	4324.92		0	0	6	119
2026.06.08	01:02:16.147	1780880536147	4323.74	4324.93		0	0	6	119
2026.06.08	01:02:16.167	1780880536167	4323.73	4324.92		0	0	6	119
2026.06.08	01:02:16.439	1780880536439	4323.87	4325.07		0	0	6	120
2026.06.08	01:02:16.481	1780880536481	4323.85	4325.05		0	0	6	120
2026.06.08	01:02:16.548	1780880536548	4323.87	4325.06		0	0	6	119
2026.06.08	01:02:16.558	1780880536558	4323.67	4324.86		0	0	6	119
2026.06.08	01:02:16.680	1780880536680	4323.86	4325.07		0	0	6	121
2026.06.08	01:02:16.690	1780880536690	4323.65	4324.86		0	0	6	121
2026.06.08	01:02:16.739	1780880536739	4323.64	4324.85		0	0	6	121
2026.06.08	01:02:16.750	1780880536750	4323.59	4324.79		0	0	6	120
2026.06.08	01:02:16.820	1780880536820	4323.64	4324.84		0	0	6	120
2026.06.08	01:02:16.862	1780880536862	4323.62	4324.81		0	0	6	119
2026.06.08	01:02:16.950	1780880536950	4323.61	4324.79		0	0	6	118
2026.06.08	01:02:16.989	1780880536989	4323.60	4324.78		0	0	6	118
2026.06.08	01:02:17.000	1780880537000	4323.49	4324.69		0	0	6	120
2026.06.08	01:02:17.011	1780880537011	4323.76	4324.96		0	0	6	120
2026.06.08	01:02:17.070	1780880537070	4324.05	4325.22		0	0	6	117
2026.06.08	01:02:17.186	1780880537186	4324.31	4325.50		0	0	6	119
2026.06.08	01:02:17.224	1780880537224	4324.58	4325.76		0	0	6	118
2026.06.08	01:02:17.243	1780880537243	4324.58	4325.75		0	0	4	117
2026.06.08	01:02:17.254	1780880537254	4324.64	4325.81		0	0	6	117
2026.06.08	01:02:17.284	1780880537284	4324.56	4325.75		0	0	6	119
2026.06.08	01:02:17.295	1780880537295	4324.49	4325.68		0	0	6	119
2026.06.08	01:02:17.325	1780880537325	4324.46	4325.65		0	0	6	119
2026.06.08	01:02:17.335	1780880537335	4324.20	4325.38		0	0	6	118
2026.06.08	01:02:17.344	1780880537344	4324.44	4325.62		0	0	6	118
2026.06.08	01:02:17.375	1780880537375	4324.42	4325.60		0	0	6	118
2026.06.08	01:02:17.427	1780880537427	4324.20	4325.37		0	0	6	117
2026.06.08	01:02:17.437	1780880537437	4324.31	4325.49		0	0	6	118
2026.06.08	01:02:17.447	1780880537447	4324.56	4325.74		0	0	6	118
2026.06.08	01:02:17.496	1780880537496	4324.35	4325.52		0	0	6	117
2026.06.08	01:02:17.556	1780880537556	4324.30	4325.48		0	0	6	118
2026.06.08	01:02:17.566	1780880537566	4324.50	4325.68		0	0	6	118
2026.06.08	01:02:17.596	1780880537596	4324.32	4325.49		0	0	6	117
2026.06.08	01:02:17.606	1780880537606	4324.40	4325.58		0	0	6	118
2026.06.08	01:02:17.618	1780880537618	4324.67	4325.85		0	0	6	118
2026.06.08	01:02:17.697	1780880537697	4324.37	4325.62		0	0	6	125
2026.06.08	01:02:17.737	1780880537737	4324.13	4325.32		0	0	6	119
2026.06.08	01:02:17.749	1780880537749	4323.86	4325.05		0	0	6	119
2026.06.08	01:02:17.820	1780880537820	4323.59	4324.78		0	0	6	119
2026.06.08	01:02:17.898	1780880537898	4323.32	4324.51		0	0	6	119
2026.06.08	01:02:17.908	1780880537908	4323.05	4324.24		0	0	6	119
2026.06.08	01:02:17.938	1780880537938	4322.78	4323.97		0	0	6	119
2026.06.08	01:02:17.948	1780880537948	4322.74	4323.93		0	0	6	119
2026.06.08	01:02:17.978	1780880537978	4322.73	4323.92		0	0	6	119
2026.06.08	01:02:18.009	1780880538009	4322.83	4324.01		0	0	6	118
2026.06.08	01:02:18.029	1780880538029	4322.80	4323.98		0	0	6	118
2026.06.08	01:02:18.058	1780880538058	4322.78	4323.96		0	0	6	118
2026.06.08	01:02:18.078	1780880538078	4322.66	4323.85		0	0	6	119
2026.06.08	01:02:18.119	1780880538119	4322.64	4323.83		0	0	6	119
2026.06.08	01:02:18.138	1780880538138	4322.66	4323.85		0	0	6	119
2026.06.08	01:02:18.149	1780880538149	4322.74	4323.93		0	0	6	119
2026.06.08	01:02:18.179	1780880538179	4322.77	4323.96		0	0	6	119
2026.06.08	01:02:18.199	1780880538199	4322.84	4324.02		0	0	6	118
2026.06.08	01:02:18.239	1780880538239	4322.87	4324.05		0	0	6	118
2026.06.08	01:02:18.268	1780880538268	4322.79	4323.97		0	0	6	118
2026.06.08	01:02:18.288	1780880538288	4322.87	4324.05		0	0	6	118
2026.06.08	01:02:18.298	1780880538298	4322.78	4323.96		0	0	6	118
2026.06.08	01:02:18.329	1780880538329	4322.80	4323.98		0	0	6	118
2026.06.08	01:02:18.348	1780880538348	4322.74	4323.92		0	0	6	118
2026.06.08	01:02:18.380	1780880538380	4322.67	4323.85		0	0	6	118
2026.06.08	01:02:18.401	1780880538401	4322.72	4323.90		0	0	6	118
2026.06.08	01:02:18.411	1780880538411	4322.80	4323.98		0	0	6	118
2026.06.08	01:02:18.488	1780880538488	4322.67	4323.85		0	0	6	118
2026.06.08	01:02:18.499	1780880538499	4322.80	4323.98		0	0	6	118
2026.06.08	01:02:18.520	1780880538520	4322.81	4323.99		0	0	6	118
2026.06.08	01:02:18.571	1780880538571	4322.54	4323.72		0	0	6	118
2026.06.08	01:02:18.680	1780880538680	4322.28	4323.44		0	0	6	116
2026.06.08	01:02:18.787	1780880538787	4322.02	4323.17		0	0	6	115
2026.06.08	01:02:18.893	1780880538893	4321.73	4322.92		0	0	6	119
2026.06.08	01:02:19.003	1780880539003	4321.46	4322.64		0	0	6	118
2026.06.08	01:02:19.106	1780880539106	4321.19	4322.37		0	0	6	118
2026.06.08	01:02:19.427	1780880539427	4321.17	4322.35		0	0	6	118
2026.06.08	01:02:19.534	1780880539534	4321.35	4322.53		0	0	6	118
2026.06.08	01:02:19.643	1780880539643	4321.28	4322.46		0	0	6	118
2026.06.08	01:02:19.750	1780880539750	4321.08	4322.27		0	0	6	119
2026.06.08	01:02:19.963	1780880539963	4321.04	4322.22		0	0	6	118
2026.06.08	01:02:20.177	1780880540177	4321.05	4322.23		0	0	6	118
2026.06.08	01:02:20.497	1780880540497	4321.01	4322.19		0	0	6	118
2026.06.08	01:02:20.604	1780880540604	4320.74	4321.92		0	0	6	118
2026.06.08	01:02:20.711	1780880540711	4320.72	4321.90		0	0	6	118
2026.06.08	01:02:20.819	1780880540819	4320.73	4321.91		0	0	6	118
2026.06.08	01:02:20.926	1780880540926	4320.71	4321.88		0	0	6	117
2026.06.08	01:02:21.031	1780880541031	4320.71	4321.89		0	0	4	118
2026.06.08	01:02:21.139	1780880541139	4320.72	4321.90		0	0	6	118
2026.06.08	01:02:21.245	1780880541245	4320.73	4321.91		0	0	6	118
2026.06.08	01:02:21.460	1780880541460	4320.74	4321.93		0	0	6	119
2026.06.08	01:02:21.567	1780880541567	4320.75	4321.94		0	0	6	119
2026.06.08	01:02:21.674	1780880541674	4320.49	4321.66		0	0	6	117
2026.06.08	01:02:21.780	1780880541780	4320.23	4321.38		0	0	6	115
2026.06.08	01:02:21.888	1780880541888	4319.96	4321.11		0	0	6	115
2026.06.08	01:02:21.995	1780880541995	4319.86	4321.01		0	0	6	115
2026.06.08	01:02:22.745	1780880542745	4319.88	4321.03		0	0	6	115
2026.06.08	01:02:22.851	1780880542851	4320.15	4321.31		0	0	6	116
2026.06.08	01:02:22.960	1780880542960	4320.26	4321.42		0	0	6	116
2026.06.08	01:02:23.064	1780880543064	4320.22	4321.37		0	0	6	115
2026.06.08	01:02:23.171	1780880543171	4320.21	4321.36		0	0	6	115
2026.06.08	01:02:23.277	1780880543277	4320.19	4321.34		0	0	6	115
2026.06.08	01:02:23.921	1780880543921	4320.18	4321.33		0	0	6	115
2026.06.08	01:02:24.348	1780880544348	4320.24	4321.39		0	0	6	115
2026.06.08	01:02:24.455	1780880544455	4320.21	4321.37		0	0	6	116
2026.06.08	01:02:24.562	1780880544562	4320.21	4321.36		0	0	4	115
2026.06.08	01:02:24.672	1780880544672	4320.15	4321.29		0	0	6	114
2026.06.08	01:02:24.777	1780880544777	4320.21	4321.35		0	0	6	114
2026.06.08	01:02:24.884	1780880544884	4320.47	4321.63		0	0	6	116
2026.06.08	01:02:24.991	1780880544991	4320.45	4321.60		0	0	6	115
2026.06.08	01:02:25.097	1780880545097	4320.50	4321.66		0	0	6	116
2026.06.08	01:02:25.205	1780880545205	4320.50	4321.74		0	0	4	124
2026.06.08	01:02:25.312	1780880545312	4320.57	4321.74		0	0	2	117
2026.06.08	01:02:25.418	1780880545418	4320.40	4321.63		0	0	6	123
2026.06.08	01:02:25.632	1780880545632	4320.38	4321.61		0	0	6	123
2026.06.08	01:02:25.739	1780880545739	4320.41	4321.64		0	0	6	123
2026.06.08	01:02:25.846	1780880545846	4320.55	4321.77		0	0	6	122
2026.06.08	01:02:25.953	1780880545953	4320.57	4321.73		0	0	6	116
2026.06.08	01:02:26.061	1780880546061	4320.56	4321.72		0	0	6	116
2026.06.08	01:02:26.167	1780880546167	4320.61	4321.77		0	0	6	116
2026.06.08	01:02:26.274	1780880546274	4320.58	4321.74		0	0	6	116
2026.06.08	01:02:26.381	1780880546381	4320.57	4321.73		0	0	6	116
2026.06.08	01:02:26.487	1780880546487	4320.56	4321.72		0	0	6	116
2026.06.08	01:02:26.595	1780880546595	4320.63	4321.81		0	0	6	118
2026.06.08	01:02:26.701	1780880546701	4320.65	4321.81		0	0	2	116
2026.06.08	01:02:26.915	1780880546915	4320.64	4321.79		0	0	6	115
2026.06.08	01:02:27.129	1780880547129	4320.67	4321.85		0	0	6	118
2026.06.08	01:02:27.236	1780880547236	4320.40	4321.59		0	0	6	119
2026.06.08	01:02:27.343	1780880547343	4320.20	4321.39		0	0	6	119
2026.06.08	01:02:27.450	1780880547450	4320.20	4321.37		0	0	4	117
2026.06.08	01:02:27.984	1780880547984	4320.19	4321.37		0	0	2	118
2026.06.08	01:02:28.426	1780880548426	4320.30	4321.47		0	0	6	117
2026.06.08	01:02:28.467	1780880548467	4320.29	4321.45		0	0	6	116
2026.06.08	01:02:28.521	1780880548521	4320.20	4321.36		0	0	6	116
2026.06.08	01:02:28.626	1780880548626	4320.18	4321.34		0	0	6	116
2026.06.08	01:02:29.269	1780880549269	4320.15	4321.34		0	0	2	119
2026.06.08	01:02:29.375	1780880549375	4320.14	4321.31		0	0	6	117
2026.06.08	01:02:29.482	1780880549482	4319.95	4321.14		0	0	6	119
2026.06.08	01:02:29.843	1780880549843	4319.68	4320.87		0	0	6	119
2026.06.08	01:02:29.875	1780880549875	4319.41	4320.60		0	0	6	119
2026.06.08	01:02:29.975	1780880549975	4319.14	4320.33		0	0	6	119
2026.06.08	01:02:30.244	1780880550244	4318.87	4320.06		0	0	6	119
2026.06.08	01:02:30.285	1780880550285	4318.60	4319.79		0	0	6	119
2026.06.08	01:02:30.375	1780880550375	4318.48	4319.66		0	0	6	118
2026.06.08	01:02:30.385	1780880550385	4318.38	4319.56		0	0	6	118
2026.06.08	01:02:30.395	1780880550395	4318.30	4319.48		0	0	6	118
2026.06.08	01:02:30.415	1780880550415	4318.33	4319.50		0	0	6	117
2026.06.08	01:02:30.425	1780880550425	4318.19	4319.36		0	0	6	117
2026.06.08	01:02:30.636	1780880550636	4318.17	4319.33		0	0	6	116
2026.06.08	01:02:30.759	1780880550759	4318.35	4319.52		0	0	6	117
2026.06.08	01:02:30.778	1780880550778	4318.22	4319.39		0	0	6	117
2026.06.08	01:02:30.877	1780880550877	4318.13	4319.30		0	0	6	117
2026.06.08	01:02:30.889	1780880550889	4318.09	4319.26		0	0	6	117
2026.06.08	01:02:30.925	1780880550925	4318.02	4319.19		0	0	6	117
2026.06.08	01:02:30.936	1780880550936	4318.05	4319.22		0	0	6	117
2026.06.08	01:02:30.944	1780880550944	4318.19	4319.36		0	0	6	117
2026.06.08	01:02:30.966	1780880550966	4318.22	4319.39		0	0	6	117
2026.06.08	01:02:31.006	1780880551006	4318.24	4319.41		0	0	6	117
2026.06.08	01:02:31.045	1780880551045	4318.18	4319.35		0	0	6	117
2026.06.08	01:02:31.088	1780880551088	4318.17	4319.34		0	0	6	117
2026.06.08	01:02:31.107	1780880551107	4318.13	4319.30		0	0	6	117
2026.06.08	01:02:31.186	1780880551186	4318.40	4319.59		0	0	6	119
2026.06.08	01:02:31.197	1780880551197	4318.26	4319.44		0	0	6	118
2026.06.08	01:02:31.217	1780880551217	4318.20	4319.38		0	0	6	118
2026.06.08	01:02:31.308	1780880551308	4318.19	4319.36		0	0	6	117
2026.06.08	01:02:31.326	1780880551326	4318.12	4319.28		0	0	6	116
2026.06.08	01:02:31.346	1780880551346	4318.11	4319.27		0	0	6	116
2026.06.08	01:02:31.387	1780880551387	4318.10	4319.26		0	0	6	116
2026.06.08	01:02:31.489	1780880551489	4318.07	4319.23		0	0	6	116
2026.06.08	01:02:31.558	1780880551558	4318.19	4319.36		0	0	6	117
2026.06.08	01:02:31.568	1780880551568	4318.32	4319.50		0	0	6	118
2026.06.08	01:02:31.578	1780880551578	4318.21	4319.40		0	0	6	119
2026.06.08	01:02:31.587	1780880551587	4318.15	4319.33		0	0	6	118
2026.06.08	01:02:31.618	1780880551618	4318.11	4319.28		0	0	6	117
2026.06.08	01:02:31.628	1780880551628	4317.83	4319.02		0	0	6	119
2026.06.08	01:02:31.670	1780880551670	4317.70	4318.89		0	0	6	119
2026.06.08	01:02:31.737	1780880551737	4317.73	4318.91		0	0	6	118
2026.06.08	01:02:31.790	1780880551790	4317.67	4318.84		0	0	6	117
2026.06.08	01:02:31.851	1780880551851	4317.64	4318.81		0	0	6	117
2026.06.08	01:02:31.942	1780880551942	4317.62	4318.79		0	0	6	117
2026.06.08	01:02:31.993	1780880551993	4317.53	4318.71		0	0	6	118
2026.06.08	01:02:32.031	1780880552031	4317.42	4318.60		0	0	6	118
2026.06.08	01:02:32.051	1780880552051	4317.43	4318.61		0	0	6	118
2026.06.08	01:02:32.094	1780880552094	4317.40	4318.58		0	0	6	118
2026.06.08	01:02:32.150	1780880552150	4317.38	4318.55		0	0	6	117
2026.06.08	01:02:32.161	1780880552161	4317.47	4318.64		0	0	6	117
2026.06.08	01:02:32.213	1780880552213	4317.59	4318.77		0	0	6	118
2026.06.08	01:02:32.304	1780880552304	4317.44	4318.61		0	0	6	117
2026.06.08	01:02:32.323	1780880552323	4317.59	4318.77		0	0	6	118
2026.06.08	01:02:32.376	1780880552376	4317.43	4318.60		0	0	6	117
2026.06.08	01:02:32.436	1780880552436	4317.69	4318.88		0	0	6	119
2026.06.08	01:02:32.466	1780880552466	4317.92	4319.10		0	0	6	118
2026.06.08	01:02:32.477	1780880552477	4318.08	4319.27		0	0	6	119
2026.06.08	01:02:32.507	1780880552507	4317.81	4319.00		0	0	6	119
2026.06.08	01:02:32.547	1780880552547	4317.70	4318.87		0	0	6	117
2026.06.08	01:02:32.581	1780880552581	4317.66	4318.83		0	0	6	117
2026.06.08	01:02:32.647	1780880552647	4317.70	4318.89		0	0	6	119
2026.06.08	01:02:32.692	1780880552692	4317.44	4318.61		0	0	6	117
2026.06.08	01:02:32.798	1780880552798	4317.17	4318.34		0	0	6	117
2026.06.08	01:02:33.012	1780880553012	4316.91	4318.07		0	0	6	116
2026.06.08	01:02:33.120	1780880553120	4316.75	4317.91		0	0	6	116
2026.06.08	01:02:33.595	1780880553595	4316.76	4317.92		0	0	6	116
2026.06.08	01:02:33.616	1780880553616	4316.86	4318.03		0	0	6	117
2026.06.08	01:02:33.715	1780880553715	4316.73	4317.89		0	0	6	116
2026.06.08	01:02:33.760	1780880553760	4316.74	4317.90		0	0	6	116
2026.06.08	01:02:33.975	1780880553975	4316.67	4317.83		0	0	6	116
2026.06.08	01:02:34.081	1780880554081	4316.70	4317.89		0	0	6	119
2026.06.08	01:02:34.189	1780880554189	4316.69	4317.86		0	0	6	117
2026.06.08	01:02:34.405	1780880554405	4316.71	4317.89		0	0	6	118
2026.06.08	01:02:35.579	1780880555579	4316.72	4317.89		0	0	2	117
2026.06.08	01:02:35.687	1780880555687	4316.47	4317.60		0	0	6	113
2026.06.08	01:02:35.900	1780880555900	4316.22	4317.30		0	0	6	108
2026.06.08	01:02:36.007	1780880556007	4316.04	4317.17		0	0	6	113
2026.06.08	01:02:36.114	1780880556114	4316.00	4317.15		0	0	6	115
2026.06.08	01:02:36.435	1780880556435	4316.20	4317.36		0	0	6	116
2026.06.08	01:02:36.542	1780880556542	4316.22	4317.36		0	0	2	114
2026.06.08	01:02:37.191	1780880557191	4316.02	4317.17		0	0	6	115
2026.06.08	01:02:37.232	1780880557232	4315.86	4317.00		0	0	6	114
2026.06.08	01:02:37.311	1780880557311	4316.02	4317.17		0	0	6	115
2026.06.08	01:02:37.330	1780880557330	4315.85	4316.99		0	0	6	114
2026.06.08	01:02:37.381	1780880557381	4315.97	4317.12		0	0	6	115
2026.06.08	01:02:37.411	1780880557411	4315.93	4317.08		0	0	6	115
2026.06.08	01:02:37.546	1780880557546	4315.78	4316.91		0	0	6	113
2026.06.08	01:02:37.645	1780880557645	4316.03	4317.19		0	0	6	116
2026.06.08	01:02:37.656	1780880557656	4316.11	4317.27		0	0	6	116
2026.06.08	01:02:37.795	1780880557795	4315.92	4317.06		0	0	6	114
2026.06.08	01:02:37.834	1780880557834	4316.11	4317.26		0	0	6	115
2026.06.08	01:02:37.854	1780880557854	4315.92	4317.06		0	0	6	114
2026.06.08	01:02:37.894	1780880557894	4316.11	4317.26		0	0	6	115
2026.06.08	01:02:38.167	1780880558167	4316.08	4317.23		0	0	6	115
2026.06.08	01:02:38.205	1780880558205	4316.05	4317.20		0	0	6	115
2026.06.08	01:02:38.325	1780880558325	4315.85	4316.99		0	0	6	114
2026.06.08	01:02:38.396	1780880558396	4316.02	4317.17		0	0	6	115
2026.06.08	01:02:38.520	1780880558520	4316.09	4317.24		0	0	6	115
2026.06.08	01:02:38.530	1780880558530	4316.17	4317.32		0	0	6	115
2026.06.08	01:02:38.576	1780880558576	4316.35	4317.49		0	0	6	114
2026.06.08	01:02:39.002	1780880559002	4316.39	4317.53		0	0	6	114
2026.06.08	01:02:39.110	1780880559110	4316.35	4317.49		0	0	6	114
2026.06.08	01:02:39.538	1780880559538	4316.35	4317.47		0	0	4	112
2026.06.08	01:02:39.860	1780880559860	4316.05	4317.22		0	0	6	117
2026.06.08	01:02:39.966	1780880559966	4316.05	4317.21		0	0	4	116
2026.06.08	01:02:40.076	1780880560076	4315.96	4317.14		0	0	6	118
2026.06.08	01:02:40.182	1780880560182	4316.10	4317.27		0	0	6	117
2026.06.08	01:02:40.286	1780880560286	4316.03	4317.20		0	0	6	117
2026.06.08	01:02:40.502	1780880560502	4315.75	4316.94		0	0	6	119
2026.06.08	01:02:40.607	1780880560607	4315.48	4316.66		0	0	6	118
2026.06.08	01:02:40.715	1780880560715	4315.26	4316.44		0	0	6	118
2026.06.08	01:02:40.821	1780880560821	4315.18	4316.35		0	0	6	117
2026.06.08	01:02:40.929	1780880560929	4315.13	4316.29		0	0	6	116
2026.06.08	01:02:41.035	1780880561035	4314.91	4316.09		0	0	6	118
